COURSECODE,REVISIONCODE,SECTION,STUDYCODE,STUDENTCODE,CLASSCHECK,
LAW105,1,61,C,662100147,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
LAW362,3,66,C,662100147,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
LAW460,3,66,C,662100147,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ENG102,1,365,C,662100202,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
LAW105,1,61,C,662100202,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
LAW362,3,66,C,662100202,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
LAW460,3,66,C,662100202,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
TES331,1,95,C,662180016,",,,,,,,,,,,,,,,,,,,,,,,,",
TES242,1,91,C,662180016,",,,,,,,,,,,,,,,,,,,,,,,,",
TES221,1,91,C,662180016,"A,P,P,P,P,P,P,P,A,,",
TES231,1,95,C,662180016,"A,P,P,P,,,,,,,,,,,,,,,,,,,,,",
TES352,1,95,C,662180016,"A,P,P,A,,,,,,",
COM101,1,91,C,662180016,",,,A,P,A,P,P,P,P,P,P,P,,,,,,,,,,,,",
TES331,1,95,C,662180024,",,,,,,,,,,,,,,,,,,,,,,,,",
TES242,1,91,C,662180024,",,,,,,,,,,,,,,,,,,,,,,,,",
TES221,1,91,C,662180024,"P,P,P,P,P,P,P,P,P,,",
TES231,1,95,C,662180024,"A,P,P,P,,,,,,,,,,,,,,,,,,,,,",
TES352,1,95,C,662180024,"A,P,P,P,,,,,,",
COM101,1,91,C,662180024,",,,P,P,P,P,P,P,A,P,P,P,,,,,,,,,,,,",
TES331,1,95,C,662180032,",,,,,,,,,,,,,,,,,,,,,,,,",
TES242,1,91,C,662180032,",,,,,,,,,,,,,,,,,,,,,,,,",
TES221,1,91,C,662180032,"P,P,P,P,P,P,P,P,P,,",
TES231,1,95,C,662180032,"A,P,P,P,,,,,,,,,,,,,,,,,,,,,",
TES352,1,95,C,662180032,"A,P,P,P,,,,,,",
COM101,1,91,C,662180032,",,,P,P,P,P,P,P,P,P,P,P,,,,,,,,,,,,",
TES231,1,95,C,662180074,"A,P,P,P,,,,,,,,,,,,,,,,,,,,,",
TES352,1,95,C,662180074,"A,A,L,P,,,,,,",
TES353,1,91,C,662180074,"A,P,P,P,P,A,P,P,A,P,,,,,,,,,,,,,,,",
BSC201,1,365,C,662180090,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,A,,,,,,,,,,,,",
BSC201,1,365,L,662180090,",,,,,,,,,,,,,,,,,,,,,,,,",
DMK424,1,355,C,681200037,"P,,S,,,,,,,,,,,,",
DMK451,1,555,C,681200037,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ITD102,1,60,C,681200045,",,,,,,,,,,,,,,",
ITD102,1,60,L,681200045,",,,,,,,",
ITD491,1,60,C,681200045,"P,S,P,,,,",
ITD492,1,60,C,681200045,"P,,P,,P,,",
MAT121,2,65,C,681200045,",,,,,,,,,,,,,,,,P,,A,,P,,P,,P,,,,P,,P,,,,,,,,,,,,,,,,,,",
PHY103,1,65,C,681200045,",,,,,,,,,,,,,,,,P,,A,,P,,P,,P,,,,P,,P,,,,,,,,,,,,,,,,,,",
ITD331,1,365,C,681200045,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,,,,,,,,,,,,,",
IDT454,1,365,C,681200045,"P,,,,,,,,,,,,,,",
IDT454,1,365,L,681200045,",,,,,,,",
DMK424,1,355,C,681200053,"P,,S,,,,,,,,,,,,",
DMK451,1,555,C,681200053,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC101,1,50,C,681200087,"P,,P,,A,,P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC301,1,355,C,681200087,"P,P,P,,,,,,,,,,,,",
HOS481,67,65,C,681200100,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DMK424,1,355,C,681200118,"A,,P,,,,,,,,,,,,",
ACC212,1,65,C,681200126,"P,P,,,P,,,,P,,,,L,,,,",
ACC311,3,365,C,681200126,"P,,P,,,,,,,,,,,,",
ACC351,1,65,C,681200126,"P,,P,,P,,P,,P,,,,P,,P,,",
ACC370,1,60,C,681200126,"P,,A,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC371,2,365,C,681200126,",,P,,,,,,,,,,,,",
DMK424,1,355,C,681200168,"P,,P,,,,,,,,,,,,",
DMK451,1,555,C,681200168,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC212,1,65,C,681200176,"P,P,,,P,,,,,,,,L,,P,,",
ACC311,3,365,C,681200176,"P,,P,,,,,,,,,,,,",
ACC351,1,65,C,681200176,"P,,P,,P,,P,,P,,,,A,,P,,",
ACC370,1,60,C,681200176,"P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC371,2,365,C,681200176,"P,,P,,,,,,,,,,,,",
ACC101,1,50,C,681200184,"P,,L,,P,,P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC301,1,355,C,681200184,"P,P,P,,,,,,,,,,,,",
ACC212,1,65,C,681200192,"P,P,,,P,,,,,,,,L,,,,",
ACC311,3,365,C,681200192,"P,,P,,,,,,,,,,,,",
ACC351,1,65,C,681200192,"P,,P,,A,,P,,P,,,,P,,P,,",
ACC370,1,60,C,681200192,"A,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC371,2,365,C,681200192,"P,,P,,,,,,,,,,,,",
TEM315,67,20,C,681200207,"P,,,,,,,,,,,,,,,,,",
ACC212,1,65,C,681200215,"P,P,,,P,,,,,,,,L,,,,",
ACC311,3,365,C,681200215,"P,,P,,,,,,,,,,,,",
ACC351,1,65,C,681200215,"P,,P,,P,,P,,P,,,,P,,P,,",
ACC370,1,60,C,681200215,"P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC371,2,365,C,681200215,"P,,P,,,,,,,,,,,,",
ACC211,1,50,C,681200223,",,P,,P,,P,,P,,P,,P,,",
ACC212,1,355,C,681200223,"P,,P,,,,,,,,,,,,",
ACC471,2,50,C,681200223,"S,P,P,P,P,P,P,P,P,P,P,P,P,,",
HOS353,67,65,C,681200231,"A,P,P,P,P,P,P,P,P,P,P,A,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
HOS353,67,65,C,681200249,"P,A,P,P,P,P,P,A,P,P,P,P,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
HOS353,67,65,C,681200265,"A,P,P,P,P,P,P,P,P,P,P,P,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC211,1,50,C,681200281,"P,,P,,P,,P,,P,,,,,,",
ACC212,1,355,C,681200281,"P,,P,,,,,,,,,,,,",
ACC371,2,50,C,681200281,"P,,P,,P,,P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC212,1,65,C,681200299,",P,,,P,,,,,,,,L,,,,",
ACC311,3,365,C,681200299,"P,,P,,,,,,,,,,,,",
ACC351,1,65,C,681200299,"A,,P,,P,,P,,P,,,,P,,P,,",
ACC370,1,60,C,681200299,"P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC371,2,365,C,681200299,"P,,P,,,,,,,,,,,,",
ACC101,1,50,C,681200304,"L,,P,,P,,P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC301,1,355,C,681200304,"P,P,P,,,,,,,,,,,,",
ACC101,1,70,C,681200312,"P,,P,,P,,A,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC301,1,375,C,681200312,"S,P,P,,,,,,,,,,,,",
ACC301,1,376,C,681200320,"P,P,P,,,,,,,,,,,,",
DMK361,1,375,C,681200320,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DMK442,1,70,C,681200320,",,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DMK481,1,70,C,681200320,"P,,P,,P,,P,,P,,P,,P,,",
ACC301,1,376,C,681200338,"P,P,P,,,,,,,,,,,,",
DMK361,1,375,C,681200338,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DMK442,1,70,C,681200338,",,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DMK481,1,70,C,681200338,"P,,P,,P,,P,,P,,P,,P,,",
ACC211,1,50,C,681200346,"P,,P,,P,,P,,,,P,,P,,",
ACC212,1,355,C,681200346,"L,,P,,,,,,,,,,,,",
ACC371,2,50,C,681200346,"A,,L,,L,,A,,L,,A,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
HOS481,67,65,C,681200354,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC212,1,65,C,681200370,",P,,,P,,,,,,,,P,,P,,",
ACC311,3,365,C,681200370,"P,,P,,,,,,,,,,,,",
ACC351,1,65,C,681200370,"A,,P,,P,,P,,P,,,,P,,P,,",
ACC370,1,60,C,681200370,"P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC371,2,365,C,681200370,"P,,P,,,,,,,,,,,,",
ACC101,1,50,C,681200388,"L,,L,,A,,P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC301,1,355,C,681200388,"P,P,P,,,,,,,,,,,,",
ACC211,1,50,C,681200401,"P,,P,,,,S,,,,P,,,,",
ACC212,1,355,C,681200401,"P,,P,,,,,,,,,,,,",
ACC371,2,50,C,681200401,"L,,L,,L,,A,,L,,L,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC101,1,70,C,681200419,"P,,P,,A,,P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC301,1,375,C,681200419,"S,P,P,,,,,,,,,,,,",
ACC211,1,50,C,681200427,"P,,P,,,,P,,,,P,,,,",
ACC212,1,355,C,681200427,"P,,P,,,,,,,,,,,,",
ACC371,2,50,C,681200427,"L,,L,,A,,L,,L,,P,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC212,1,65,C,681200435,",P,,,P,,,,P,,,,L,,,,",
ACC311,3,365,C,681200435,",,P,,,,,,,,,,,,",
ACC351,1,65,C,681200435,"A,,P,,P,,P,,P,,,,P,,P,,",
ACC370,1,60,C,681200435,"P,,A,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC371,2,365,C,681200435,"P,,P,,,,,,,,,,,,",
ACC211,1,70,C,681200443,"P,,P,,P,,,,,,P,,P,,",
ACC212,1,375,C,681200443,"A,,P,,,,,,,,,,,,",
ACC471,2,70,C,681200443,"P,P,P,P,P,P,P,P,S,P,P,P,P,P,P",
ACC211,1,50,C,681200469,"P,,,,P,,P,,P,,P,,,,",
ACC212,1,355,C,681200469,"P,,P,,,,,,,,,,,,",
ACC471,2,50,C,681200469,"P,P,S,P,P,P,P,P,P,P,P,P,P,,",
ACC211,1,50,C,681200477,"P,,P,,P,,P,,,,P,,P,,",
ACC212,1,355,C,681200477,"P,,P,,,,,,,,,,,,",
ACC471,2,50,C,681200477,"P,P,P,P,P,P,P,P,S,P,P,P,P,,",
ACC211,1,50,C,681200485,"P,,,,P,,P,,P,,,,P,,",
ACC212,1,355,C,681200485,"A,,S,,,,,,,,,,,,",
ACC471,2,50,C,681200485,"P,S,S,P,P,P,P,P,P,P,P,P,P,,",
ACC212,1,65,C,681200493,",P,,,P,,,,,,,,,,,,",
ACC311,3,365,C,681200493,",,,,,,,,,,,,,,",
ACC351,1,65,C,681200493,"A,,P,,P,,P,,A,,,,A,,A,,",
ACC370,1,60,C,681200493,"P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC371,2,365,C,681200493,",,,,,,,,,,,,,,",
ACC212,1,65,C,681200508,",P,,,P,,,,,,,,L,,,,",
ACC311,3,365,C,681200508,"P,,,,,,,,,,,,,,",
ACC351,1,65,C,681200508,"A,,P,,P,,P,,P,,,,P,,P,,",
ACC370,1,60,C,681200508,"P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC371,2,365,C,681200508,"P,,,,,,,,,,,,,,",
HOS353,67,65,C,681200524,"P,P,A,P,P,P,P,P,P,P,P,P,P,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DIMA106,1,1,C,681200540,"P,P,P,P,P,P,P,P,P,P,P,P,,,,,,",
DIMA106,1,1,L,681200540,",,,,,,,,,,,,,,,,,",
MAI322,1,1,C,681200540,"A,P,P,P,L,,P,,,,P,P,,L,L,,,",
MAI322,1,1,L,681200540,",,,,,,,,,,,,,,,,,",
MAI327,1,1,C,681200540,",,,,,,,,,,,,,,,,,",
MAI327,1,1,L,681200540,",,,,,,,,,,,,,,,,,",
MAI491,1,1,C,681200540,"P,,,P,,P,L,P,,,,,,,,,,",
MAI492,1,1,C,681200540,",,,,,,,,,,P,P,,,,P,,",
DCM102,1,21,C,681200558,"P,P,S,P,P,P,P,P,P,S,A,,,,,,,,",
DCM202,1,21,C,681200558,"P,P,P,,P,P,P,,,,A,S,P,P,P,,,",
FDB214,1,21,C,681200558,"P,P,P,A,P,P,P,A,,,P,P,,,,S,,",
FDB347,1,21,L,681200558,"P,P,P,,,,,,,,,,,,,,,",
MDC333,1,21,C,681200558,"P,P,A,P,,L,P,,,,L,L,A,A,A,L,,,",
DCM102,1,21,C,681200566,"P,P,S,P,P,P,P,P,P,P,A,,,,,,,,",
DCM202,1,21,C,681200566,"P,S,A,,P,P,P,,,,A,P,P,P,P,,,",
FDB214,1,21,C,681200566,"P,A,P,P,A,P,P,P,,,P,P,,,,P,,",
FDB347,1,21,L,681200566,"P,A,P,,,,,,,,,,,,,,,",
MDC333,1,21,C,681200566,"P,P,A,L,,P,A,,,,,L,A,A,A,L,,,",
DIMA106,1,55,C,681200582,",,,,,,,,,,,,,,,,",
DIMA106,1,55,L,681200582,",,,,,,,,",
DMA491,1,55,C,681200582,",,,,,,,,,,,,,,,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DMA492,1,55,C,681200582,",,,,,,,,,,,,,,,,,,,,,,,,P,,,,P,,P,,,,,,,,,,,,,,,,,,",
DIMA106,1,55,C,681200590,",,,,,,,,,,,,,,,,",
DIMA106,1,55,L,681200590,",,,,,,,,",
DMA491,1,55,C,681200590,",,,,,,,,,,,,,,,,P,,A,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DMA492,1,55,C,681200590,",,,,,,,,,,,,,,,,,,,,,,,,P,,,,P,,P,,,,,,,,,,,,,,,,,,",
DIMA106,1,1,C,681200605,"P,P,P,P,P,P,P,P,P,P,P,P,,,,,,",
DIMA106,1,1,L,681200605,",,,,,,,,,,,,,,,,,",
MAI322,1,1,C,681200605,"P,P,P,P,P,,P,,,,P,P,,P,L,,,",
MAI322,1,1,L,681200605,",,,,,,,,,,,,,,,,,",
MAI327,1,1,C,681200605,",,,,,,,,,,,,,,,,,",
MAI327,1,1,L,681200605,",,,,,,,,,,,,,,,,,",
MAI491,1,1,C,681200605,"P,,,P,,P,P,P,,,,,,,,,,",
MAI492,1,1,C,681200605,",,,,,,,,,,P,P,,,,P,,",
DIMA106,1,55,C,681200613,",,,,,,,,,,,,,,,,",
DIMA106,1,55,L,681200613,",,,,,,,,",
DMA491,1,55,C,681200613,",,,,,,,,,,,,,,,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DMA492,1,55,C,681200613,",,,,,,,,,,,,,,,,,,,,,,,,P,,,,P,,,,,,,,,,,,,,,,,,,,",
ACC212,1,65,C,681200621,"P,,,,P,,,,,,,,P,,P,,",
ACC311,3,365,C,681200621,",,,,,,,,,,,,,,",
ACC351,1,65,C,681200621,"P,,A,,P,,P,,P,,,,P,,P,,",
ACC370,1,60,C,681200621,"P,,A,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC371,2,365,C,681200621,"P,,,,,,,,,,,,,,",
DCM102,1,21,C,681200639,"P,P,S,P,P,P,P,P,P,P,P,,,,,,,,",
DCM202,1,21,C,681200639,"P,P,A,,P,P,P,,,,L,S,P,P,P,,,",
FDB214,1,21,C,681200639,"A,P,P,P,P,P,P,A,,,A,P,,,,P,,",
FDB347,1,21,L,681200639,"A,P,P,,,,,,,,,,,,,,,",
MDC333,1,21,C,681200639,"P,P,S,S,,L,A,L,,,L,,A,A,L,L,,,",
DIMA106,1,1,C,681200647,"P,P,P,P,P,P,P,,P,P,P,P,,,,,,",
DIMA106,1,1,L,681200647,",,,,,,,,,,,,,,,,,",
DMA326,1,1,C,681200647,"P,P,P,P,L,P,P,A,,,,L,L,L,L,,,,",
DMA326,1,1,L,681200647,",,,,,,,,,,,,,,,,,,",
DMA491,1,1,C,681200647,"A,,,L,,L,L,L,,,,,,,,,,",
DMA492,1,1,C,681200647,",,,,,,,,,,P,L,,,,L,,",
DIMA106,1,55,C,681200655,",,,,,,,,,,,,,,,,",
DIMA106,1,55,L,681200655,",,,,,,,,",
DMA491,1,55,C,681200655,",,,,,,,,,,,,,,,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DMA492,1,55,C,681200655,",,,,,,,,,,,,,,,,,,,,,,,,P,,,,P,,,,,,,,,,,,,,,,,,,,",
DIMA106,1,55,C,681200663,",,,,,,,,,,,,,,,,",
DIMA106,1,55,L,681200663,",,,,,,,,",
DMA491,1,55,C,681200663,",,,,,,,,,,,,,,,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DMA492,1,55,C,681200663,",,,,,,,,,,,,,,,,,,,,,,,,P,,,,P,,,,,,,,,,,,,,,,,,,,",
DIMA106,1,55,C,681200671,",,,,,,,,,,,,,,,,",
DIMA106,1,55,L,681200671,",,,,,,,,",
MAI491,1,55,C,681200671,",,,,,,,,,,,,,,,,L,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
MAI492,1,55,C,681200671,",,,,,,,,,,,,,,,,,,,,,,,,P,,,,P,,,,,,,,,,,,,,,,,,,,",
DIMA106,1,55,C,681200689,",,,,,,,,,,,,,,,,",
DIMA106,1,55,L,681200689,",,,,,,,,",
MAI491,1,55,C,681200689,",,,,,,,,,,,,,,,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
FIB201,1,65,C,681200702,"P,,,,P,,P,,,,,,P,,P,,",
MGT301,2,65,C,681200702,"P,,,,P,,,,,,,,S,,P,,",
PHL103,1,62,C,681200702,"P,,P,,P,,P,,A,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DIMA106,1,55,C,681200710,",,,,,,,,,,,,,,,,",
DIMA106,1,55,L,681200710,",,,,,,,,",
DMA491,1,55,C,681200710,",,,,,,,,,,,,,,,,A,,A,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DMA492,1,55,C,681200710,",,,,,,,,,,,,,,,,,,,,,,,,P,,,,P,,,,,,,,,,,,,,,,,,,,",
ACC301,1,20,C,681200728,"P,P,,P,P,,P,P,,,P,P,,P,,P,,",
DBT201,1,20,C,681200728,"P,P,P,P,S,S,P,P,,,P,P,S,P,P,P,,",
DBT201,1,20,L,681200728,"P,P,P,P,S,S,P,P,,,P,P,S,P,P,P,,",
MGT202,3,20,C,681200728,"P,P,P,P,P,P,P,P,,,P,P,P,P,,P,,,",
ACC101,1,50,C,681200736,"A,,P,,A,,P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC301,1,355,C,681200736,"S,S,S,,,,,,,,,,,,",
ACC101,1,50,C,681200744,"P,,P,,P,,P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC301,1,355,C,681200744,"P,P,P,,,,,,,,,,,,",
PHE156,67,23,C,681200752,"P,P,P,P,P,P,P,P,,,P,,P,P,P,P,,,",
TEM315,67,20,C,681200752,"P,,,,,,,,,,,,,,,,,",
ACC212,1,65,C,681200760,",P,,,P,,,,,,,,L,,,,",
ACC311,3,365,C,681200760,"P,,,,,,,,,,,,,,",
ACC351,1,65,C,681200760,"A,,P,,P,,P,,P,,,,A,,P,,",
ACC370,1,60,C,681200760,"P,,P,,A,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC371,2,365,C,681200760,"P,,,,,,,,,,,,,,",
ACC211,1,50,C,681200778,"P,,P,,P,,P,,P,,P,,P,,",
ACC212,1,355,C,681200778,"P,,P,,,,,,,,,,,,",
ACC471,2,50,C,681200778,"P,P,P,P,P,P,P,P,P,P,P,P,P,,",
FIB201,1,65,C,681200786,"P,,,,P,,P,,P,,,,P,,P,,",
MGT301,2,65,C,681200786,"P,P,,,P,,P,,P,,,,S,,P,,",
PHL103,1,62,C,681200786,"P,,P,,P,,P,,P,,S,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
FIB201,1,65,C,681200794,"P,P,,,P,,,,P,,,,,,P,,",
MGT301,2,65,C,681200794,"P,P,,,P,,,,P,,,,S,,P,,",
PHL103,1,62,C,681200794,"P,,A,,P,,P,,P,,A,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC301,1,1,C,681200809,"P,P,P,P,P,P,P,P,,,P,P,P,P,,P,,",
DBT351,1,1,C,681200809,"P,P,P,P,P,P,,,,,,,,,,,,",
DBT351,1,1,L,681200809,"P,,,,,,,,,,,,,,,,,",
LAW202,1,1,C,681200809,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,",
ACC301,1,1,C,681200833,"P,,P,P,P,,P,P,,,,P,P,L,,,,",
DBT351,1,1,C,681200833,"P,P,P,S,S,P,,,,,,,,,,,,",
DBT351,1,1,L,681200833,"P,,,,,,,,,,,,,,,,,",
LAW202,1,1,C,681200833,"P,P,P,S,P,P,P,S,S,P,P,P,P,P,P,,,",
ACC301,1,1,C,681200841,"P,P,P,P,P,P,P,P,,,P,P,P,L,,P,,",
DBT201,1,1,C,681200841,"P,P,P,P,P,P,,,,,,,,,,,,",
DBT201,1,1,L,681200841,"P,P,P,P,P,,,,,,,,,,,,,",
DBT232,1,1,C,681200841,",,,,,,,,,,,,,,,,,",
DBT232,1,1,L,681200841,",,,,,,,,,,,,,,,,,",
DBT351,1,1,C,681200841,"P,P,P,P,P,P,,,,,,,,,,,,",
DBT351,1,1,L,681200841,"P,,,,,,,,,,,,,,,,,",
LAW202,1,1,C,681200841,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,",
FIB201,1,65,C,681200875,",P,,,P,,P,,,,,,P,,P,,",
MGT301,2,65,C,681200875,"A,,,,P,,,,,,,,P,,P,,",
PHL103,1,62,C,681200875,"P,,S,,P,,P,,S,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
FIB201,1,65,C,681200883,",P,,,P,,P,,,,,,,,P,,",
MGT301,2,65,C,681200883,"A,,,,P,,,,,,,,P,,P,,",
PHL103,1,62,C,681200883,"P,,P,,P,,P,,S,,P,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
MGT202,3,70,C,681200914,",,P,,S,,P,,,,,,,,",
FIB201,1,65,C,681200948,",P,,,P,,P,,,,,,P,,P,,",
MGT301,2,65,C,681200948,"A,,,,P,,,,,,,,P,,P,,",
PHL103,1,62,C,681200948,"A,,S,,P,,P,,S,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DCM202,1,60,C,681200972,"P,P,P,P,P,P,P,P,P,,,,,,",
FDB312,1,365,C,681200972,"P,,A,,,,,,,,,,,,",
FDB339,1,65,C,681200972,"P,,P,,P,,P,,,,,,P,,P,,",
DCM102,1,60,C,681200972,"P,S,P,P,P,S,P,P,P,P,P,P,S,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DCM202,1,60,C,681200980,"P,A,P,A,P,P,P,P,A,,,,,,",
FDB312,1,365,C,681200980,"P,,A,,,,,,,,,,,,",
FDB339,1,65,C,681200980,"A,,P,,P,,P,,,,,,A,,P,,",
DCM102,1,60,C,681200980,"P,P,P,P,P,P,S,S,P,P,P,P,P,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC212,1,65,C,681201017,"P,P,,,P,,,,P,,,,L,,,,",
ACC311,3,365,C,681201017,"P,,,,,,,,,,,,,,",
ACC351,1,65,C,681201017,"P,,P,,P,,P,,P,,,,A,,P,,",
ACC370,1,60,C,681201017,"P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC371,2,365,C,681201017,"P,,P,,,,,,,,,,,,",
ACC212,1,65,C,681201025,",P,,,,,,,,,,,L,,,,",
ACC311,3,365,C,681201025,",,P,,,,,,,,,,,,",
ACC351,1,65,C,681201025,"P,,P,,A,,P,,P,,,,A,,P,,",
ACC370,1,60,C,681201025,"P,,A,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC371,2,365,C,681201025,",,P,,,,,,,,,,,,",
FIB201,1,65,C,681201033,",,,,P,,,,P,,,,P,,P,,",
MGT301,2,65,C,681201033,"A,,,,P,,,,,,,,P,,P,,",
PHL103,1,62,C,681201033,"A,,P,,P,,P,,S,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DCM202,1,60,C,681201041,"P,P,P,P,P,P,P,P,P,,,,,,",
FDB312,1,365,C,681201041,"P,,A,,,,,,,,,,,,",
FDB339,1,65,C,681201041,"P,,P,,P,,P,,,,,,P,,P,,",
DCM102,1,60,C,681201041,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC101,1,70,C,681201059,"P,,P,,P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC301,1,375,C,681201059,"P,P,P,,,,,,,,,,,,",
ACC101,1,50,C,681201083,"P,,P,,P,,P,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
ACC301,1,355,C,681201083,"P,P,P,,,,,,,,,,,,",
ACC212,1,65,C,681201091,",P,,,P,,,,,,,,L,,P,,",
ACC311,3,365,C,681201091,",,P,,,,,,,,,,,,",
ACC351,1,65,C,681201091,"A,,P,,P,,P,,A,,,,A,,P,,",
